Date,Salesperson,Product,Category,Quantity,Unit_Price,Total_Sale,Commission,Cost_of_Goods,Gross_Profit,Customer_ID,Lead_Source,Deal_Size,Profit_Margin,Month,Quarter,Year,Weekday
2022-01-18,Carol Brown,Widget B,Electronics,4,180.83585786681067,723.3434314672427,60.89627014391834,434.0060588803456,289.33737258689706,CUST_1571,Social Media,Small,40.0,1,1,2022,Tuesday
2022-01-18,David Wilson,Gadget X,Services,2,472.0688807266245,944.137761453249,91.91878716364397,566.4826568719494,377.6551045812996,CUST_9213,Referral,Small,40.0,1,1,2022,Tuesday
2022-01-19,Carol Brown,Widget C,Services,3,300.67903235001376,902.0370970500412,47.31968592729299,541.2222582300247,360.81483882001646,CUST_8813,Cold Call,Small,40.0,1,1,2022,Wednesday
2022-01-19,Bob Smith,Widget B,Software,1,192.20938940145672,192.20938940145672,26.0291833870742,115.32563364087403,76.88375576058269,CUST_4342,Social Media,Medium,40.0,1,1,2022,Wednesday
2022-01-19,David Wilson,Widget B,Hardware,2,179.13546844714483,358.27093689428966,41.36278143954663,214.96256213657378,143.30837475771588,CUST_6658,Cold Call,Large,40.0,1,1,2022,Wednesday
2022-01-19,David Wilson,Gadget X,Electronics,2,444.8434364861414,889.6868729722828,79.85779531209572,533.8121237833697,355.87474918891314,CUST_6626,Website,Small,40.0,1,1,2022,Wednesday
2022-01-19,Bob Smith,Gadget Y,Hardware,1,637.9960501382145,637.9960501382145,73.47588856650316,382.7976300829287,255.1984200552858,CUST_6390,Trade Show,Small,40.0,1,1,2022,Wednesday
2022-01-19,David Wilson,Widget A,Electronics,1,290.662986792492,290.662986792492,37.69311299129741,174.3977920754952,116.2651947169968,CUST_7059,Social Media,Large,40.0,1,1,2022,Wednesday
2022-01-19,Bob Smith,Widget C,Services,3,240.59856042991356,721.7956812897407,70.84585944111095,433.0774087738444,288.71827251589633,CUST_2875,Trade Show,Small,40.0,1,1,2022,Wednesday
2022-01-19,Alice Johnson,Gadget X,Hardware,2,390.3095342495941,780.6190684991882,72.85102078621495,468.3714410995129,312.2476273996753,CUST_4788,Website,Small,40.0,1,1,2022,Wednesday
2022-01-19,Bob Smith,Widget B,Software,5,200.78251707346865,1003.9125853673432,122.66683675804997,602.347551220406,401.56503414693725,CUST_7154,Social Media,Medium,40.0,1,1,2022,Wednesday
2022-01-19,David Wilson,Widget A,Services,1,273.4962025882422,273.4962025882422,16.486143357777976,164.09772155294533,109.3984810352969,CUST_4117,Trade Show,Medium,40.0,1,1,2022,Wednesday
2022-01-19,Bob Smith,Widget B,Services,1,195.22824380408284,195.22824380408284,20.191328954084188,117.1369462824497,78.09129752163314,CUST_2949,Website,Medium,40.0,1,1,2022,Wednesday
2022-01-19,Bob Smith,Widget B,Software,3,212.3583574832914,637.0750724498741,44.60482675780595,382.2450434699245,254.83002897994965,CUST_9619,Website,Large,40.0,1,1,2022,Wednesday
2022-01-19,Eva Garcia,Widget C,Hardware,1,340.50697156054434,340.50697156054434,48.904028248660566,204.3041829363266,136.20278862421773,CUST_1552,Referral,Large,40.0,1,1,2022,Wednesday
2022-01-20,David Wilson,Widget C,Hardware,1,362.1566101002984,362.1566101002984,41.415422147868576,217.29396606017903,144.86264404011936,CUST_5904,Trade Show,Medium,40.0,1,1,2022,Thursday
2022-01-20,Carol Brown,Widget B,Software,2,183.5567928844632,367.1135857689264,42.228862326515156,220.2681514613558,146.84543430757057,CUST_2560,Social Media,Medium,40.0,1,1,2022,Thursday
2022-01-20,Carol Brown,Gadget X,Electronics,2,473.5275969615975,947.055193923195,94.534643781883,568.233116353917,378.822077569278,CUST_4665,Referral,Medium,40.0,1,1,2022,Thursday
2022-01-20,Eva Garcia,Widget A,Hardware,2,235.65749990153554,471.3149998030711,32.97048501219099,282.78899988184264,188.52599992122845,CUST_7236,Website,Medium,40.0,1,1,2022,Thursday
2022-01-20,Alice Johnson,Gadget Y,Hardware,2,667.8751674238644,1335.7503348477287,165.01195750970206,801.4502009086372,534.3001339390916,CUST_4453,Trade Show,Small,40.00000000000001,1,1,2022,Thursday
2022-01-20,Bob Smith,Widget A,Hardware,2,243.13131262063956,486.2626252412791,45.64135978270739,291.7575751447675,194.50505009651164,CUST_6631,Trade Show,Medium,40.0,1,1,2022,Thursday
2022-01-20,Bob Smith,Gadget X,Software,1,410.03051600487385,410.03051600487385,39.60127236266281,246.0183096029243,164.01220640194956,CUST_3958,Website,Small,40.0,1,1,2022,Thursday
2022-01-20,David Wilson,Widget B,Services,1,155.46528614607982,155.46528614607982,15.742651263319184,93.27917168764789,62.18611445843193,CUST_5648,Trade Show,Small,40.0,1,1,2022,Thursday
2022-01-20,Alice Johnson,Gadget X,Software,1,462.0697563724963,462.0697563724963,41.542194129925534,277.24185382349776,184.8279025489985,CUST_5356,Website,Medium,40.0,1,1,2022,Thursday
2022-01-20,David Wilson,Gadget Y,Hardware,1,557.1830066555542,557.1830066555542,41.011481021759664,334.30980399333254,222.87320266222167,CUST_1629,Referral,Small,40.0,1,1,2022,Thursday
2022-01-20,David Wilson,Widget A,Electronics,4,304.74375719522965,1218.9750287809186,91.7312574813825,731.3850172685511,487.5900115123675,CUST_8029,Trade Show,Small,40.0,1,1,2022,Thursday
2022-01-20,Carol Brown,Gadget Y,Hardware,2,524.4048020176107,1048.8096040352214,102.22022228756633,629.2857624211327,419.5238416140886,CUST_4568,Trade Show,Small,40.00000000000001,1,1,2022,Thursday
2022-01-20,David Wilson,Widget C,Electronics,1,309.7080596465292,309.7080596465292,35.30681068503471,185.82483578791752,123.88322385861167,CUST_2058,Social Media,Large,40.0,1,1,2022,Thursday
2022-01-20,Eva Garcia,Widget A,Electronics,2,238.72487424675182,477.44974849350365,56.73095467160087,286.46984909610217,190.97989939740148,CUST_9467,Social Media,Small,40.0,1,1,2022,Thursday
2022-01-20,Carol Brown,Widget C,Software,3,324.4589629958804,973.3768889876412,92.93217104693954,584.0261333925848,389.3507555950564,CUST_7638,Cold Call,Small,39.99999999999999,1,1,2022,Thursday
2022-01-20,David Wilson,Gadget X,Hardware,1,470.36407013196003,470.36407013196003,38.00212157083093,282.218442079176,188.14562805278405,CUST_2969,Referral,Medium,40.00000000000001,1,1,2022,Thursday
2022-01-20,Bob Smith,Gadget Y,Electronics,1,556.7525748638137,556.7525748638137,81.4722117091564,334.05154491828824,222.70102994552548,CUST_2198,Referral,Medium,40.0,1,1,2022,Thursday
2022-01-20,Bob Smith,Widget C,Software,1,335.48455415174044,335.48455415174044,24.964992195057594,201.29073249104425,134.1938216606962,CUST_8705,Website,Small,40.0,1,1,2022,Thursday
2022-01-21,Alice Johnson,Widget A,Hardware,1,270.9796216929078,270.9796216929078,17.865346249877902,162.5877730157447,108.39184867716313,CUST_1703,Website,Medium,40.0,1,1,2022,Friday
2022-01-21,Alice Johnson,Gadget Y,Electronics,1,708.9223610896144,708.9223610896144,55.91168545409486,425.3534166537686,283.56894443584576,CUST_8114,Trade Show,Medium,40.0,1,1,2022,Friday
2022-01-21,David Wilson,Widget C,Software,1,345.276802561212,345.276802561212,27.51404751794463,207.16608153672718,138.1107210244848,CUST_1454,Website,Small,40.0,1,1,2022,Friday
2022-01-21,Alice Johnson,Gadget X,Software,1,432.3858517490969,432.3858517490969,51.69031064027097,259.43151104945815,172.95434069963875,CUST_3875,Social Media,Small,40.0,1,1,2022,Friday
2022-01-21,Alice Johnson,Widget A,Hardware,2,291.05037900340926,582.1007580068185,56.0850613231368,349.2604548040911,232.8403032027274,CUST_7228,Referral,Large,40.0,1,1,2022,Friday
2022-01-21,Bob Smith,Gadget X,Electronics,3,495.4417690204186,1486.3253070612557,90.50507414205738,891.7951842367535,594.5301228245022,CUST_6252,Referral,Small,40.0,1,1,2022,Friday
2022-01-21,David Wilson,Gadget X,Hardware,2,496.0098428577215,992.019685715443,120.57909076506009,595.2118114292657,396.80787428617725,CUST_7570,Social Media,Medium,40.00000000000001,1,1,2022,Friday
2022-01-21,Carol Brown,Gadget Y,Services,4,468.85737105147945,1875.4294842059178,216.55454501249352,1125.2576905235505,750.1717936823673,CUST_5146,Trade Show,Large,40.00000000000001,1,1,2022,Friday
2022-01-21,Carol Brown,Widget B,Software,1,149.52677734448307,149.52677734448307,12.07114668379684,89.71606640668983,59.81071093779323,CUST_7894,Trade Show,Small,40.0,1,1,2022,Friday
2022-01-21,Bob Smith,Gadget X,Software,2,445.5747167942362,891.1494335884724,68.85234406305482,534.6896601530834,356.459773435389,CUST_7787,Referral,Small,40.00000000000001,1,1,2022,Friday
2022-01-21,Carol Brown,Gadget X,Software,1,425.685501758813,425.685501758813,55.05847176631527,255.4113010552878,170.27420070352522,CUST_9636,Referral,Large,40.0,1,1,2022,Friday
2022-01-21,David Wilson,Gadget X,Software,3,473.1093318673581,1419.3279956020742,149.06159330067445,851.5967973612446,567.7311982408296,CUST_6495,Social Media,Medium,39.99999999999999,1,1,2022,Friday
2022-01-21,Carol Brown,Gadget Y,Hardware,2,614.8498678102326,1229.6997356204652,159.09164707735235,737.819841372279,491.87989424818613,CUST_1009,Referral,Small,40.00000000000001,1,1,2022,Friday
2022-01-21,Bob Smith,Widget A,Software,1,306.26136919540676,306.26136919540676,24.56401474694794,183.75682151724405,122.50454767816271,CUST_7807,Cold Call,Medium,40.0,1,1,2022,Friday
2022-01-21,Bob Smith,Widget A,Software,1,235.80612342064515,235.80612342064515,15.397757872986201,141.48367405238707,94.32244936825808,CUST_1482,Trade Show,Medium,40.00000000000001,1,1,2022,Friday
2022-01-21,Eva Garcia,Widget A,Software,1,260.8048162866351,260.8048162866351,29.783166737767903,156.48288977198106,104.32192651465405,CUST_1987,Cold Call,Small,40.0,1,1,2022,Friday
2022-01-21,Eva Garcia,Gadget Y,Electronics,1,618.8630096432908,618.8630096432908,73.96307556766824,371.31780578597443,247.54520385731632,CUST_7780,Website,Medium,40.0,1,1,2022,Friday
2022-01-22,David Wilson,Gadget Y,Electronics,2,599.874972154789,1199.749944309578,108.12001496807342,719.8499665857468,479.8999777238313,CUST_6472,Cold Call,Small,40.00000000000001,1,1,2022,Saturday
2022-01-22,David Wilson,Gadget Y,Electronics,1,629.6029980246914,629.6029980246914,71.78533319747007,377.7617988148148,251.84119920987655,CUST_8397,Referral,Medium,40.0,1,1,2022,Saturday
2022-01-22,David Wilson,Gadget Y,Software,1,657.9244784661228,657.9244784661228,76.94340950717032,394.75468707967366,263.1697913864491,CUST_6291,Referral,Small,40.0,1,1,2022,Saturday
2022-01-23,Bob Smith,Gadget X,Electronics,1,474.2440196600866,474.2440196600866,49.1235084759714,284.546411796052,189.69760786403464,CUST_3493,Website,Medium,40.0,1,1,2022,Sunday
2022-01-23,David Wilson,Widget A,Services,2,226.98316017301585,453.9663203460317,58.80906518921243,272.379792207619,181.5865281384127,CUST_2679,Social Media,Small,40.0,1,1,2022,Sunday
2022-01-24,David Wilson,Gadget X,Electronics,2,453.38341894227835,906.7668378845567,53.41984984303756,544.060102730734,362.7067351538227,CUST_5895,Website,Medium,40.0,1,1,2022,Monday
2022-01-24,David Wilson,Gadget X,Software,1,505.2172526986568,505.2172526986568,31.204694529740575,303.1303516191941,202.08690107946273,CUST_6782,Referral,Small,40.0,1,1,2022,Monday
2022-01-24,Alice Johnson,Gadget Y,Software,1,605.2311842523858,605.2311842523858,54.28811858313701,363.1387105514315,242.09247370095432,CUST_8574,Referral,Medium,40.0,1,1,2022,Monday
2022-01-24,Carol Brown,Widget C,Hardware,5,342.65885189941366,1713.2942594970682,231.53886222457405,1027.976555698241,685.3177037988271,CUST_5107,Website,Small,39.99999999999999,1,1,2022,Monday
2022-01-24,Bob Smith,Gadget Y,Hardware,2,622.3835361192381,1244.7670722384762,79.82417998874726,746.8602433430857,497.9068288953905,CUST_8693,Website,Small,40.0,1,1,2022,Monday
2022-01-24,Carol Brown,Widget B,Hardware,2,216.03502740245352,432.07005480490704,36.55743552155978,259.2420328829442,172.82802192196283,CUST_6907,Referral,Medium,40.0,1,1,2022,Monday
2022-01-24,Alice Johnson,Widget B,Electronics,2,144.55534885247616,289.1106977049523,18.479898686880134,173.4664186229714,115.64427908198093,CUST_5917,Social Media,Small,40.0,1,1,2022,Monday
2022-01-24,Carol Brown,Widget A,Software,1,244.5437209064291,244.5437209064291,21.215009564158045,146.72623254385744,97.81748836257165,CUST_3964,Referral,Small,40.00000000000001,1,1,2022,Monday
2022-01-24,David Wilson,Gadget Y,Services,2,575.2756526589726,1150.5513053179452,165.27084720347295,690.3307831907671,460.2205221271781,CUST_6777,Social Media,Small,40.0,1,1,2022,Monday
2022-01-24,Eva Garcia,Widget C,Software,2,329.6542443182733,659.3084886365466,57.01688068397567,395.58509318192796,263.72339545461864,CUST_7430,Cold Call,Small,40.0,1,1,2022,Monday
2022-01-24,Bob Smith,Widget B,Electronics,5,182.676014229638,913.38007114819,67.51523761800686,548.028042688914,365.3520284592761,CUST_6448,Trade Show,Small,40.00000000000001,1,1,2022,Monday
2022-01-24,Carol Brown,Gadget X,Electronics,2,434.8311312996882,869.6622625993764,130.1620772347148,521.7973575596258,347.8649050397506,CUST_7928,Social Media,Medium,40.00000000000001,1,1,2022,Monday
2022-01-24,David Wilson,Gadget Y,Services,2,657.0322804757066,1314.0645609514131,169.78944535556641,788.4387365708478,525.6258243805653,CUST_8870,Social Media,Small,40.0,1,1,2022,Monday
2022-01-24,Carol Brown,Gadget X,Software,3,469.1398077214467,1407.41942316434,173.6212839896963,844.451653898604,562.967769265736,CUST_4716,Referral,Small,40.0,1,1,2022,Monday
2022-01-24,Eva Garcia,Gadget Y,Software,2,540.3926264365994,1080.7852528731987,89.00270825555761,648.4711517239192,432.3141011492795,CUST_9433,Social Media,Large,40.0,1,1,2022,Monday
2022-01-24,Bob Smith,Gadget Y,Electronics,1,634.7639543504401,634.7639543504401,55.313874825645634,380.8583726102641,253.90558174017605,CUST_5592,Trade Show,Medium,40.0,1,1,2022,Monday
2022-01-24,Eva Garcia,Gadget X,Services,1,448.7712957220531,448.7712957220531,37.00908842612373,269.26277743323186,179.50851828882122,CUST_1593,Cold Call,Small,40.0,1,1,2022,Monday
2022-01-24,David Wilson,Gadget Y,Software,1,544.0039224556082,544.0039224556082,79.21905836799262,326.4023534733649,217.6015689822433,CUST_3672,Website,Small,40.0,1,1,2022,Monday
2022-01-24,Alice Johnson,Widget A,Electronics,1,258.12941991322657,258.12941991322657,33.07077783021001,154.87765194793593,103.25176796529064,CUST_8451,Cold Call,Small,40.0,1,1,2022,Monday
2022-01-24,Carol Brown,Widget A,Hardware,3,245.83189917282903,737.4956975184871,70.10779068146975,442.4974185110923,294.9982790073948,CUST_8340,Cold Call,Small,39.99999999999999,1,1,2022,Monday
2022-01-24,David Wilson,Widget A,Hardware,1,244.27542846274383,244.27542846274383,29.711791676826795,146.5652570776463,97.71017138509754,CUST_8788,Cold Call,Small,40.0,1,1,2022,Monday
2022-01-24,Alice Johnson,Gadget Y,Services,2,605.4025702591971,1210.8051405183942,103.31211915688596,726.4830843110365,484.3220562073577,CUST_1365,Trade Show,Small,40.0,1,1,2022,Monday
2022-01-25,David Wilson,Widget C,Hardware,3,359.80908634031556,1079.4272590209466,61.388413397523244,647.656355412568,431.7709036083786,CUST_7511,Trade Show,Medium,40.0,1,1,2022,Tuesday
2022-01-25,Alice Johnson,Widget A,Software,2,194.92098847935347,389.84197695870694,19.89861434275682,233.90518617522415,155.9367907834828,CUST_2827,Trade Show,Medium,40.0,1,1,2022,Tuesday
2022-01-25,Alice Johnson,Widget A,Software,1,274.0549838648779,274.0549838648779,17.134837605674843,164.43299031892673,109.62199354595117,CUST_6978,Referral,Medium,40.0,1,1,2022,Tuesday
2022-01-25,Eva Garcia,Gadget X,Software,1,447.6213020568915,447.6213020568915,37.52263925052405,268.5727812341349,179.04852082275664,CUST_8569,Website,Small,40.00000000000001,1,1,2022,Tuesday
2022-01-25,Carol Brown,Gadget X,Software,1,476.07491577902675,476.07491577902675,29.58812153790088,285.64494946741604,190.4299663116107,CUST_1685,Website,Medium,40.0,1,1,2022,Tuesday
2022-01-25,Carol Brown,Widget B,Services,1,182.658587854082,182.658587854082,25.193526570659706,109.59515271244919,73.0634351416328,CUST_5875,Website,Small,40.0,1,1,2022,Tuesday
2022-01-25,Eva Garcia,Gadget Y,Software,2,672.8238862635505,1345.647772527101,171.76486631302603,807.3886635162606,538.2591090108405,CUST_9789,Cold Call,Small,40.0,1,1,2022,Tuesday
2022-01-25,David Wilson,Gadget Y,Electronics,1,591.5974288834657,591.5974288834657,37.37291181274242,354.9584573300794,236.63897155338628,CUST_5558,Trade Show,Medium,40.0,1,1,2022,Tuesday
2022-01-25,Carol Brown,Gadget X,Electronics,2,516.5157071777967,1033.0314143555934,114.86694729078962,619.818848613356,413.2125657422374,CUST_2653,Cold Call,Small,40.00000000000001,1,1,2022,Tuesday
2022-01-25,David Wilson,Widget A,Services,1,237.60758143275137,237.60758143275137,15.702253630835024,142.5645488596508,95.04303257310056,CUST_8353,Website,Medium,40.0,1,1,2022,Tuesday
2022-01-25,Carol Brown,Widget A,Services,3,244.77441856784938,734.3232557035482,51.69897393520067,440.59395342212883,293.72930228141934,CUST_4081,Social Media,Medium,40.00000000000001,1,1,2022,Tuesday
2022-01-25,Carol Brown,Widget C,Software,1,292.7833454653024,292.7833454653024,37.587285354250504,175.67000727918142,117.11333818612096,CUST_3547,Trade Show,Small,40.0,1,1,2022,Tuesday
2022-01-25,Bob Smith,Widget B,Software,2,194.8858990041117,389.7717980082234,48.96565344805372,233.86307880493405,155.90871920328937,CUST_8902,Cold Call,Large,40.0,1,1,2022,Tuesday
2022-01-25,David Wilson,Gadget Y,Services,2,647.868160382965,1295.73632076593,179.61442204410722,777.441792459558,518.2945283063721,CUST_1226,Referral,Small,40.0,1,1,2022,Tuesday
2022-01-26,Eva Garcia,Widget B,Software,1,172.9083354605564,172.9083354605564,15.601988117046231,103.74500127633384,69.16333418422256,CUST_3563,Social Media,Medium,40.0,1,1,2022,Wednesday
2022-01-26,Eva Garcia,Widget B,Hardware,2,172.58712922225945,345.1742584445189,19.081369711991734,207.10455506671133,138.06970337780757,CUST_1161,Referral,Medium,40.0,1,1,2022,Wednesday
2022-01-26,David Wilson,Gadget X,Hardware,1,413.1810502459962,413.1810502459962,34.46914646742925,247.9086301475977,165.27242009839847,CUST_1541,Referral,Medium,40.0,1,1,2022,Wednesday
2022-01-26,David Wilson,Widget C,Services,1,319.8920173628495,319.8920173628495,19.909335646049982,191.9352104177097,127.95680694513982,CUST_7256,Website,Small,40.0,1,1,2022,Wednesday
2022-01-26,David Wilson,Widget A,Hardware,2,265.4417592066437,530.8835184132874,42.44113836226027,318.53011104797247,212.35340736531498,CUST_2283,Trade Show,Medium,40.0,1,1,2022,Wednesday
2022-01-26,Carol Brown,Gadget X,Hardware,2,481.4212461200017,962.8424922400034,139.6422745559151,577.705495344002,385.1369968960014,CUST_6624,Trade Show,Small,40.0,1,1,2022,Wednesday
2022-01-26,Bob Smith,Widget C,Electronics,2,342.9756899173174,685.9513798346348,82.15438195348085,411.5708279007809,274.38055193385395,CUST_9186,Social Media,Medium,40.0,1,1,2022,Wednesday
